dalsi_spis_id;spis_id
6758186;5087182
6746491;6745158
6747065;6721004
6752423;6410474
6753325;5087182
6758413;5497966
6758448;8859023
6758470;5497966
6758478;5497966
6758482;5497966
6764367;6416200
6764429;6688561
6764530;5167759
6748168;8859023
6773332;5497966
6775014;6587510
6778837;3044682
6780949;6380683
6773998;5501338
6774088;3956106
6778924;3590336
6774864;5087182
6774875;5087182
6778682;5087182
6778730;5087182
6778782;5087182
6786050;5087182
6787101;5087182
6793183;6640420
6798292;5087182
6781659;5497966
6790370;5497966
6794783;3409757
6794803;6485123
6806569;5497966
6806574;5497966
6807297;5497966
6800268;5087182
6800290;5087182
6806099;6700142
6806126;6640711
6791994;3409757
6819265;6970369
6812861;5497966
6820246;6451343
6820290;6390807
6813675;6550337
6774859;5087182
6814491;5087182
6814517;5087182
6814531;5087182
6801570;6634626
6829016;6779437
6823135;5497966
6823139;5497966
6823143;5497966
6825674;6716132
6830422;5497966
6830514;6515290
6830578;8859023
6825723;5087182
6825747;5087182
6825794;5087182
6825795;5087182
6825824;5087182
6821693;6721108
6821695;6798779
6821697;6798734
6829130;2674662
6830867;3499501
6836213;5497966
6699858;5087182
6845028;6384338
6844919;9562993
6844968;6843913
6849412;6849230
6856130;4773526
6856226;4191547
6862863;6746941
6863269;3375427
6846996;5497966
6847017;5497966
6857892;8859023
6862918;6531445
6863025;8859023
6863039;6485121
6857565;6655357
6859970;5087182
6859981;5087182
6859997;5087182
6860012;5087182
6860071;5087182
6860073;5087182
6860087;5087182
6863538;6757964
6863546;6708978
6852549;6450904
6853644;6030796
6853746;5983489
6853966;6300877
6862985;5497966
6683707;8859023
6874941;4917620
6874618;4459211
6874654;5497966
6874676;5497966
6874017;6762898
6867000;5925195
6868468;4917620
6880685;5087182
6880701;5087182
6886167;6726631
6886235;6702699
6890395;6636649
6886605;6285146
6878788;5497966
6879094;6610536
6880394;6702303
6887115;6683631
6838701;7092096
6850517;66490
6887265;6030796
6894009;5087182
6894032;5087182
6900380;5087182
6901913;5087182
6901986;5087182
6889961;5497966
6890014;5497966
6895936;5520096
6866809;6849230
6879418;6879015
6889849;6889605
6894901;6878910
6894995;6867946
6884841;4382906
6883563;6706135
6891405;4917620
6898360;5497966
6906876;7092096
6913277;6702153
6913313;6640420
6883589;6864488
6906897;6030796
6914107;6353306
6827151;6834721
6918044;6853490
6918190;7092096
6922627;6858582
6918080;6532070
6922661;1263119
6923383;8859023
6923398;5497966
6923405;7017568
6932123;5497966
6932207;8859023
6931741;6829721
6931871;6798270
6924724;5087182
6925803;5087182
6925822;5087182
6925847;5087182
6925872;5087182
6925888;5087182
6929734;6762898
6904024;6901825
6918074;6889641
6926110;6901709
6926118;6901825
6930902;6917003
6936651;4929207
6936671;5497966
6936676;5497966
6936685;5497966
6936692;5497966
6937614;4459211
6946086;4459211
6937236;6066786
6945805;5129468
6913241;6734124
6913269;6734329
6934461;6655357
6936277;6702699
6936372;5087182
6936393;5087182
6936472;5087182
6947733;6844763
6962968;5497966
6963080;5497966
6963091;5497966
6963373;5497966
6963413;5497966
6970133;8859023
6976878;8859023
6977221;3409757
6965959;5087182
6966031;5087182
6966033;5087182
6966057;5087182
6966070;5087182
6966109;5087182
6966129;5087182
6978995;6805710
6979179;6757992
6979267;6764349
6911461;6459835
6970274;6823752
6976922;4903986
6977313;4603618
6978597;5987029
6886110;2674772
6986753;8859023
6988454;5497966
6990431;7092096
6994338;6786448
6970545;6916939
6991852;6991804
6995733;4089388
6989860;6916895
6995165;6633702
6986724;5087182
6996796;5087182
6999379;5087182
6999386;6641583
7006939;6805710
7007226;5087182
7007406;5087182
6999138;4089388
7007973;6688027
7008109;6807285
7008128;6809198
7015416;6030796
7017082;2512200
7018458;3897957
7022122;6532070
7016304;5087182
7016317;5087182
7021495;6726631
7021523;6834721
7021549;6818421
7021596;6757964
7016238;7092096
7016280;5497966
7016289;5497966
7039782;7039777
6990796;6894532
7014881;3585215
7016939;6524822
7030206;5087182
7038500;6757992
7050827;11029942
7038766;6030660
7038816;4929207
7038890;6532070
7038953;6030796
7039624;6030796
7039849;6378780
7022160;5087182
7053190;5087182
7053702;5087182
7044809;4929207
7044876;8859023
7044976;8859023
7046917;5497966
7054895;3956106
6990928;6671821
7052930;7014268
7060764;6567995
7065250;6891153
7065359;3339336
7065309;4270325
7057482;5087182
7057550;5087182
7063254;5087182
7071721;6700142
7075048;7045478
7075845;8859023
7084310;6425618
7076035;5087182
7084532;7084685
7081611;4917620
7085193;5297621
7089499;5497966
7089504;5497966
7089529;5497966
7090752;7231116
7090886;5087182
7090909;5087182
7090948;5087182
7090961;5087182
7090978;5087182
7090993;5087182
7097006;5087182
7088627;7087196
7088635;7087122
7089476;3375404
7089658;4917620
7091188;6471104
7098292;7057640
7101858;8859023
7102205;6531213
7102599;8859023
7102919;4459211
7103289;8859023
7105637;6881143
7109586;6787012
7109672;4929207
7117112;7017448
7102809;6030796
7103137;4713881
7109227;4376198
7109340;6901804
7109616;6942161
7109626;6030796
7109638;2845192
7104647;4917620
7104677;4917620
7108991;3590336
7109097;6568212
7109123;6904068
7100180;5087182
7103321;5087182
7117678;6937374
7119160;6887149
7117239;6030796
7118766;6633700
7104886;7480652
7113768;5497966
7113775;5497966
7117515;8859023
7117531;4548280
7118857;3409757
7120479;6390807
7120508;6451343
7112837;7087118
7112929;7087348
7112957;7087198
7109487;6702303
7108440;6866316
7108946;7045649
7108972;7108972
7109069;5087182
7114234;5087182
7114245;5087182
7114263;5087182
7114280;5087182
7114329;5087182
7114353;5087182
7119058;5087182
7121762;5087182
7125796;5497966
7131415;5497966
7131423;5497966
7131461;5497966
7131484;7098121
7131665;6942354
7131919;6030796
7123200;5087182
7123616;5087182
7130707;6866316
7131130;6922251
7131194;7015254
7131300;6934441
7131385;7089558
7135288;7197512
7101806;8859023
7125623;6880458
7124523;7123112
7131772;7032106
7136966;6671470
7075123;6932279
7134988;6530672
7141950;4052418
7141964;6853490
7150584;5497966
7150596;5497966
7151004;6937666
7149750;7071851
7137624;7135030
7142054;6721936
7144495;7102483
7149515;6904161
7149517;3375427
7045877;4355675
7140952;7059298
7151010;3503126
7156790;6895241
7159266;6030796
7159318;6470503
7159406;6030796
7153561;7045043
7155039;7154946
7155215;7154946
7156741;6857794
7156746;5497966
7156759;5497966
7156764;5497966
7156779;5497966
7165488;7021245
7167575;5455588
7154208;7123112
7160561;7117461
7159382;6030796
7181352;5497966
7168656;7092096
7167082;5497966
7167077;5497966
7167089;5497966
7167242;6990724
7170541;7101882
7175096;9562993
7181552;6858800
7185926;7185894
6970131;6622574
7170336;6901825
7174676;6634834
7174815;6819143
7175092;2524254
7180890;7152205
7180902;2210689
7185952;7185894
7151390;5087182
7151410;5087182
7164621;5087182
7175768;5087182
7175795;5087182
7175810;5087182
7192432;5412183
7192652;6030796
7192662;8859023
7203277;6030796
7203349;6853490
7203577;7045559
7203439;7185749
7204949;5754671
7123171;5087182
7196204;7071851
7198047;7014445
7211767;5497966
7211784;5497966
7211820;5497966
7211836;6853490
7211855;5497966
7211876;5497966
7211910;6795301
7211944;5497966
7212033;5497966
7212216;5497966
7212254;5497966
7212287;5497966
7212744;4382430
7211715;4703654
7211964;7045043
7212834;2499898
7212872;5497966
7212902;7212894
7212922;7065744
7216148;6030796
7217039;2454233
7217093;3441617
7217129;5087182
7217139;5087182
7217184;5087182
7191497;6902676
7218671;6830674
7218689;5497966
7223776;7101491
7224068;2911194
7224691;5497966
7224742;7243134
7225478;6030796
7128736;7235538
7221589;5087182
7221609;5087182
7224915;7045649
7224943;7045697
7225208;5087182
7218722;7075452
7228919;5497966
7228924;5497966
7228961;7092096
7236951;4459211
7236993;4548280
7237088;7074611
7237415;7134940
7237459;6030796
7228936;5087182
7229770;5087182
7229801;5087182
7236895;7071613
7228631;7228359
7249323;6030796
7249471;6030796
7249111;6378780
7249168;3862251
7242641;7181711
7243899;5497966
7249691;7045559
7249287;8859023
7242181;7039777
7246301;7104739
7243919;7092096
7249231;3584934
7243683;5087182
7243711;5087182
7243733;5087182
7253872;6637085
7253889;7092096
7260659;5497966
7260801;7244007
7260210;7017222
7260601;6991731
7253827;6858563
7253832;7109418
7260027;7531579
7253839;5497966
7253846;5497966
7253851;7039777
7253856;5497966
7254219;6709684
7256720;4796886
7260156;7639642
7260509;66490
7286110;7117461
7286950;7117461
7265900;7092096
7266292;9517472
7276069;9517472
7282921;4929207
7283020;7104739
7281173;7339201
7281177;7192642
7275977;6709181
7281074;6741147
7281179;7339169
7284085;5087182
7297832;7092232
7288422;7059494
7288558;5497966
7288603;5497966
7288614;5497966
7288651;6825611
7288671;5497966
7288720;5497966
7288802;5497966
7298024;111021
7297946;7282707
7297723;2674662
7297746;3543998
7295029;7265687
7308956;7216308
7309014;7216308
7309360;7216308
7300331;6610536
7300335;7092096
7300343;7092096
7291158;5087182
7291209;5087182
7291236;5087182
7291265;5087182
7291274;5087182
7291311;5087182
7291347;5087182
7308445;2059111
7308588;7082693
7308730;7045649
7308803;7105411
7304614;5983489
7304632;6637059
7304740;6894532
7305233;7074245
7223756;5897158
7318197;6308280
7308873;6868153
7309006;6937846
7320849;6721755
7314540;7045478
7315388;7045043
7315455;5800845
7315498;5497966
7315513;5497966
7315517;5497966
7315522;5497966
7315527;5497966
7315530;5497966
7315562;5497966
7319000;7305497
7319043;9517472
7328814;7181855
7319004;6146766
7325151;5497966
7325156;9517472
7329244;4929207
7329418;5497966
7329456;5497966
7330341;4903908
7330291;6030796
7328548;7028930
7329584;7314228
7334736;5497966
7334893;5497966
7347570;5497966
7317849;5087182
7317859;5087182
7317890;5087182
7317905;5087182
7317927;5087182
7317964;5087182
7317981;5087182
7318009;5087182
7318238;5087182
7318411;5087182
7335349;5087182
7343585;5087182
7346839;7089558
7339518;1774733
7339569;6030796
7347434;4650733
7347345;7325411
7349957;5087182
7349970;5087182
7361140;6707429
7349921;5087182
7350828;5497966
7350846;3288316
7351993;7656383
7355188;6030796
7360763;6858684
7360915;7053275
7360974;9517472
7350931;5108809
7361601;6675367
7360215;6675212
7365982;5497966
7365989;5497966
7366000;5497966
7375702;7144605
7375812;7045559
7366082;7045043
7366661;6030796
7366721;4929207
7366791;6030796
7372900;7165013
7376020;3147738
7367303;5087182
7367347;5087182
7367391;5087182
7380326;7053275
7381167;9517472
7389440;6683631
7389464;5059893
7389472;5497966
7380376;5087182
7381952;5087182
7381977;5087182
7382002;5087182
7382024;5087182
7382031;5087182
7388434;7180860
7381175;6932279
7402437;4929207
7402459;5497966
7401369;5087182
7402489;5497966
7394024;7221206
7402419;6530672
7402473;7243134
7393102;6819143
7402291;9517472
7406462;5497966
7406480;5497966
7417859;5497966
7402281;7309685
7406458;5497966
7406468;5497966
7406475;5497966
7409774;6531905
7409780;9517472
7411172;5497966
7411176;5497966
7411181;5497966
7411186;5497966
7411191;5497966
7411196;5497966
7411201;5497966
7417900;9517472
7406554;6894532
7409608;6030796
7409635;6030796
7409674;7242815
7421428;7053275
7421438;9517472
7421377;5497966
7421450;7231100
7422028;4548280
7422106;6941656
7422470;7304884
7425616;7282707
7425568;7297824
7402316;5087182
7402323;5087182
7406568;5087182
7406578;5087182
7406583;5087182
7414404;5087182
7377602;3585215
7401735;6836603
7401789;7103561
7411375;6721755
7412644;6989398
7404068;7124787
7404062;7377564
7406090;7377560
7420873;7420606
7434297;6030796
7434337;7141918
7434969;3156028
7435774;4713881
7442139;4376198
7443164;7144989
7420114;7442193
7420162;5087182
7420183;5087182
7420204;5087182
7420222;5087182
7420248;5087182
7433126;5087182
7433147;5087182
7442995;5087182
7459040;9517472
7468220;7305039
7473287;5497966
7473398;5497966
7467087;7461216
7467957;7420582
7472510;6901825
7448061;5087182
7448109;5087182
7448193;5087182
7457177;5087182
7457390;7212592
7457416;7231505
7471198;5087182
7471227;5087182
7471243;5087182
7478580;5497966
7487333;6531905
7480217;6637059
7480287;7254431
7478311;7366741
7480225;1493520
7473223;5087182
7477984;5087182
7478000;5087182
7485073;7082693
7487835;5087182
7487853;5087182
7487868;5087182
7498303;7314342
7498351;7314386
7498425;7282388
7471219;5087182
7495418;6852663
7503446;7366741
7503483;7347488
7504106;6937684
7504125;6764624
7504127;7192575
7494476;7493000
7494506;7461216
7457619;6779437
7486912;4382906
7478562;6925447
7498591;6009318
7498639;6369671
7510568;5087182
7519003;7273195
7512303;7512249
7523226;9517472
7523691;7389482
7523758;3147738
7511149;6894532
7511784;6030796
7523022;6030796
7523631;6030796
7523671;7055063
7523242;5035263
7508724;2210689
7508692;2210689
7523232;6633700
7528220;5087182
7528231;5087182
7530778;7297722
7529848;5497966
7529854;5497966
7529860;5497966
7529864;5497966
7529870;5497966
7529910;5497966
7531220;7144989
7529852;7366741
7531291;7144989
7531424;7283722
7528024;7243755
7531087;6651189
7531605;5901811
7527512;7493004
7529829;7518657
7480333;4025015
7544371;6853490
7544493;5497966
7544561;5497966
7535080;5497966
7535091;5497966
7535143;5497966
7542259;6688027
7535860;6030796
7535924;6030796
7543924;7131594
7544455;5497966
7544615;5497966
7544691;6030796
7509647;6894532
7542005;7314465
7535209;7493000
7561573;7075452
7572454;7534670
7566872;7379124
7566900;7314435
7566912;7314364
7566947;7338735
7528094;7113057
7548439;5497966
7572066;7366866
7572070;7144989
7572694;6030796
7572740;1958820
7572824;6030796
7572844;6030796
7572974;6030796
7544815;6879510
7580681;7574657
7572016;6787012
7574597;4929207
7575784;5497966
7575836;9517472
7580392;7039777
7576666;5087182
7576678;5087182
7561439;7218720
7566822;7429075
7576483;6030796
7394066;6942354
7572881;7605882
7575075;7453262
7575619;7351093
7580235;7305021
7598571;3585215
7599372;6821766
7591815;7534670
7599468;4191547
7535654;7480652
7576004;7480652
7584439;7059143
7584845;6571690
7598647;7283722
7598689;610328
7598881;7283722
7598927;7022877
7599207;6030796
7593308;9517472
7593344;9517472
7598837;7244007
7599181;7261046
7571856;5087182
7597092;5087182
7598546;7355079
7600742;5087182
7600910;5087182
7601208;5087182
7601467;5087182
7601481;5087182
7602002;5087182
7608463;7361084
7601961;2911194
7601975;2911194
7611588;5497966
7611648;5497966
7606288;6637059
7606302;7329638
7611208;7144989
7611428;7283722
7611450;6030796
7611503;6030796
7601092;5087182
7621398;7186185
7601616;7487389
7602215;6675367
7602246;7574657
7613867;5087182
7621972;7366866
7621940;7144989
7623695;2911194
7558657;2911194
7622080;1455000
7625949;7512249
7628329;6030796
7639711;7144989
7625469;5901811
7624915;5087182
7624954;5087182
7624977;5087182
7598536;7446410
7643835;5087182
7643886;5087182
7643920;5087182
7656196;7585670
7656236;5087182
7656252;7585670
7656294;7498677
7174509;6277701
7649011;6999418
7656022;7259551
7656620;7243755
7642556;5497966
7642561;5497966
7642582;5497966
7645411;9517472
7645453;610328
7658405;6830674
7658447;7101649
7658992;7109418
7660345;6030796
7660361;6030796
7661255;6864488
7669573;7090768
7669675;7144989
7669766;4713881
7676251;2911194
7680409;7671020
7670848;6649801
7674165;7090788
7674463;7544067
7678329;7577660
7678350;7535816
7678378;4025015
7678414;5977909
7678376;6146766
7642551;7696742
7688009;6531905
7688189;2911194
7659157;5087182
7659409;5087182
7659420;5087182
7668242;7314435
7673387;5087182
7687210;5087182
7687241;5087182
7687262;5087182
7688667;7339115
7707058;7698008
7702656;5497966
7702663;5497966
7702670;5497966
7707699;6531905
7707788;7531855
7698604;5087182
7698633;5087182
7698653;5087182
7698598;7671020
7719248;5497966
7719250;5497966
7721340;9562993
7721401;6900364
7721558;7688722
7722248;4025015
7731467;9517472
7731539;7535816
7731557;7409554
7731706;7109418
7731829;7109418
7731899;6372601
7731617;7544257
7720421;7283800
7718259;5087182
7737595;3585215
7731511;7580879
7738015;7112408
7730383;7494790
7733745;7698008
7736280;7406232
7740377;7435984
7740516;4025015
7740784;4025015
7736382;6852663
7739475;7178595
7735812;5087182
7735836;5087182
7735860;5087182
7748518;5087182
7748550;5087182
7748590;5087182
7743813;5497966
7743819;5497966
7743826;5497966
7744456;7212932
7758688;5497966
7743830;5497966
7743835;4422413
7744464;7674225
7758467;5497966
7758471;5497966
7758506;4929207
7758662;5497966
7758676;5497966
7758680;5497966
7758738;4025015
7739587;6635263
7760993;5087182
7761018;5087182
7761030;5087182
7761049;5087182
7776848;7777137
7760006;5497966
7760013;5497966
7760020;5497966
7760021;5497966
7760026;4929207
7764471;7656383
7772488;9517472
7772522;7531855
7772607;7104645
7772675;5977909
7764559;7167308
7776665;5087182
7776680;5087182
7776701;5087182
7776716;5087182
7776744;5087182
7776758;5087182
7776775;5087182
7781794;7585714
7781852;7558603
7781894;7519169
7777153;66490
7777157;6637059
7788260;3147738
7788454;7435984
7761785;7761155
7767421;4821365
7772852;7350935
7775258;6774576
7731991;7518657
7779064;7761155
7788039;7366751
7799537;7791331
7805583;7791169
7795151;5087182
7795186;5087182
7795224;5087182
7800361;7707844
7804403;7804403
7788499;5497966
7788494;5497966
7805882;7104739
7793759;7280704
7796468;7764877
7805799;6807285
7805901;7580879
7805907;7562651
7806191;9517472
7799140;7656383
7812739;5087182
7812763;5087182
7812789;5087182
7812845;5087182
7812872;5087182
7811504;2311836
7811509;5497966
7811512;5497966
7811584;5497966
7811605;7109418
7814312;9517472
7814332;7472824
7815166;9517472
7793494;7684190
7793543;7057806
7793568;7535862
7793572;7761155
7804262;7466964
7813305;6568212
7813311;7791331
7813339;7791169
7815104;7304884
7815146;3413434
7829509;7817357
7817978;5497966
7822252;9517472
7829627;5497966
7809473;7809467
7809498;7809467
7758887;6867008
7833379;7166260
7819179;7550339
7829771;7427425
7818658;5087182
7818762;5087182
7822486;5087182
7761871;7406232
7833477;5087182
7844917;7560762
7845201;5087182
7845818;7707844
7835830;9517472
7845820;6894532
7845888;7366751
7845949;4929207
7846133;6030796
7846269;7098121
7846325;7480652
7846416;7480652
7837613;7477726
7845277;3584934
7850169;5087182
7850189;5087182
7850244;5087182
7850283;5087182
7850342;5087182
7859231;7585714
7859534;7739847
7851110;2911194
7861184;7656383
7861412;7045559
7861460;4548280
7870063;7761658
7860926;3546831
7861396;6030796
7847088;7817357
7859364;7243595
7870395;5497966
7870407;5497966
7873904;9517472
7874792;7480451
7875008;7074611
7884264;7523782
7884418;7643048
7807421;7658266
7877792;5087182
7877830;5087182
7877859;5087182
7877892;5087182
7878126;5087182
7868464;7868143
7868468;7868165
7884106;6675212
7893870;7101649
7889497;5497966
7893771;7688316
7893832;9517472
7894074;7656383
7893198;7584754
7886500;7621943
7904294;7192016
7792423;7673025
7889296;5087182
7889363;5087182
7889554;5087182
7893164;7593401
7893196;5087182
7903864;9517472
7909192;5497966
7903953;5087182
7903979;5087182
7909178;7101649
7915013;5497966
7915023;9517472
7915038;7656383
7939215;7764669
7947998;7585672
7913058;7192016
7919710;6930877
7940327;7145120
7939431;7544321
7919539;7028930
7914951;5087182
7931681;5087182
7931715;5087182
7931747;5087182
5268398;1774733
7965719;6279301
3425634;3281421
7958740;7658284
7948162;5087182
7948183;5087182
7959138;7560618
7959311;7708181
7939396;4124420
7956648;5497966
7956649;8162194
7956662;5497966
7959574;7764669
7959618;9517472
7959644;7550339
7959644;7550339
7959658;3147738
7959678;3546831
7961445;7740601
7961445;7740601
7966076;7592786
7979858;6649801
7979886;5754671
7979153;7833771
7979212;7832897
7969900;7835844
7979525;7356055
7964841;7656383
7964849;2311836
7964867;7656383
7979778;7261046
6674552;7656383
7594200;7053836
7756129;5497966
7796889;5497966
7987029;6279301
7982528;5497966
7982487;5497966
7982544;7740698
7982236;5087182
7982264;5087182
7982294;5087182
7982496;5087182
7986685;7708467
7986719;5087182
7986816;5087182
7981556;7980978
7981613;7981106
7987457;7656642
7990909;7981106
7990990;7980978
7995089;7980764
8002496;5497966
8002585;5497966
7991964;5087182
8000965;6292611
7989904;5035691
8000211;3590336
7989671;7764877
7995748;7982542
8002191;3413434
8002313;7688316
8002387;7101649
7734734;4929207
8018210;7825722
8013816;6852663
8013860;7764651
8013874;7764651
8018788;7639435
8008518;7981106
8008526;7980978
8013290;7708257
8016734;7980764
7951397;7420780
8013644;6531905
8013977;2911194
8013979;2911194
8018800;7059494
8018848;6830674
8018436;5087182
8018456;6292611
8032841;7109418
8025019;2911194
8025313;5497966
8033860;7531855
8025047;7688316
8025089;7764312
8033023;1774733
8033126;4890981
8038577;7981748
8023271;7192016
8045986;7109418
8046270;7611959
8025160;5087182
8033690;6292611
8033785;6292611
8033815;7498677
8040339;5087182
8040457;5087182
8040531;5087182
8040557;5087182
8040662;5087182
8045390;6292611
8046149;7622293
8025647;7888357
8039758;6030796
8039869;6894532
8047712;7229058
8062849;6559225
8050250;6531905
8058908;5497966
8058931;5497966
8058950;5497966
8059230;6941656
8059300;9517472
8059350;7544067
8024202;6634536
8047934;8023017
8047955;8022953
8064503;6376988
8064790;4489842
8067127;5497966
8079155;8059198
8059703;7941507
8059749;6292611
8059988;7983220
8060092;7983220
8064062;5087182
8064081;5087182
8064207;5087182
8064223;5087182
8064883;5087182
8074042;6292611
8065062;8036656
8065272;8023025
8070302;4915177
7334126;7334214
7776480;7192016
7559308;7562679
7559338;7562730
7319049;6507740
8082613;9517472
8082850;5497966
8086302;5087182
8090615;6292611
8091261;6292611
8079843;4101807
8085472;7740601
8081266;7888357
8085159;7674428
8085222;7970452
8090927;8471302
8103001;7014584
8092290;5087182
8092325;5087182
8096034;5087182
8101874;6292611
8102154;7708467
8102184;7859542
8102214;8000708
8102286;7957972
8095993;9517472
8096002;5497966
8096003;7726782
8096007;7726794
8096013;5497966
8096018;5497966
8096020;5497966
8096025;5497966
8096066;4929207
8101708;7630678
8101798;7531855
8084939;7736138
8085301;8077775
8095760;8074088
8103146;7979860
8104918;7109713
8086219;8047626
8086257;8047422
8086311;8036692
8098000;1455000
8093695;7736251
8105016;7726772
8106128;5497966
8106191;5497966
8106272;5497966
8106091;5497966
8106534;9517472
8106897;7987671
8110500;4141980
8114127;5497966
8114137;7987779
8105698;8105653
8120327;7726782
8124973;5497966
8124943;5497966
8120813;8013926
8124375;7487327
8124881;7275963
8106420;5087182
8106434;5087182
8106486;5087182
8106516;5087182
8106619;5087182
8112965;5087182
8113031;6292611
8114351;5087182
8033461;7735359
8113567;7166450
8119960;7951269
8129187;7140341
8135035;7672868
8135603;3375427
8135776;8047820
8135444;7542135
8135071;8105653
8141885;8123681
8142123;7145662
8146445;8085113
8140327;7726776
8132647;7888357
8133051;7888357
8133288;7970452
8134254;5497966
8139214;66490
8139514;7777163
8142017;6901656
8146252;6372601
8145062;5901895
8145078;3590336
8145098;7791936
8151210;8039568
8125733;5087182
8125753;5087182
8125787;5087182
8133129;7957972
8137464;5087182
8144248;6292611
8148550;7969981
8148921;9517472
8153278;7888357
8154405;6531905
8154487;7740601
8154655;7796650
8146796;5087182
8146832;5087182
8146839;5087182
8153385;5087182
8154577;7602831
8163698;7672411
8158361;5497966
8158366;5497966
8161616;6359780
8165592;9517472
8165610;9517472
8160523;6852663
8161422;7788504
8161470;7796510
8161658;7806613
8165651;9517472
8165779;7280704
8161791;7283800
8165631;7243755
8157070;5087182
8157097;5087182
8165255;7908718
8154503;8105621
8166803;7614697
8179018;7192016
8170569;5497966
8170617;5497966
8175322;7875014
8175378;7764312
8167100;5087182
8167127;5087182
8167132;5087182
8167208;5087182
8170697;5087182
8175079;5087182
8175133;5087182
8175348;9517472
8175424;7434627
8186850;7243073
8181275;7888257
8181335;7874814
8181755;5497966
8186876;5497966
8187057;9517472
8187114;7796881
8187305;1774733
8177305;5087182
8177310;5087182
8177324;5087182
8177376;5087182
8177404;5087182
8177427;5087182
8177466;5087182
8177493;5087182
8181515;5087182
8185904;7968872
8186037;8180712
8180246;8088941
8180506;7314893
8180803;8159702
8185882;8119930
8186606;8169546
8192721;8236530
8196515;5497966
8192626;6435567
8193048;7726782
8196514;5497966
8192967;7874925
8193008;7074611
8199470;4796886
8185572;7561829
8200612;8162194
8201074;4929207
8206365;9779215
8207080;7970452
8206197;7766572
8191171;5087182
8196742;5087182
8199507;5087182
8206495;7987839
8207028;5087182
8199541;8198947
8200284;8119732
8222865;7970452
8234429;66490
8234489;9779215
8234571;7796650
8235049;6372601
8236837;7888257
8247179;7457846
8221576;5087182
8221673;5087182
8221698;5087182
8231861;5087182
8232826;7979288
8233137;5087182
8233238;5087182
8237728;5087182
8245364;6292611
8246174;7979288
8237531;9779215
8238272;8430864
8238317;8130280
8245448;9779215
8246131;8117319
8246170;8103136
8246200;7806613
8238662;8198951
8246077;8217928
8246113;8217942
8246134;8198939
8138275;8013900
8250287;8085113
8250288;2911194
8250289;8162194
8258283;5497966
8258368;7243134
8250333;6854013
8251512;8081751
8258170;8098544
8258546;7796650
8238494;7082305
8273077;9779215
8273105;6991731
8280156;8280102
8273123;1958820
8279966;7660843
8280006;7979860
8247269;5087182
8247391;5087182
8250294;5087182
8263186;5087182
8292703;5497966
8292711;5497966
8292713;7982542
8292714;5497966
8297280;6435567
8297298;6435567
8292705;5497966
8292708;5497966
8292715;5497966
8295481;8089871
8295491;8101927
8295695;8091307
8295810;8076743
8295848;8045864
8161694;7848430
8308011;7982542
8308091;7688274
8308147;8171695
8308191;66490
8308352;1807401
8311245;8250445
8311260;7261046
8311277;8162194
8311285;8162194
8311499;7472761
8283301;8281339
8286892;7818974
8295229;5064686
8295715;5064686
8296609;6819143
8296621;7178595
8311139;8085017
8299412;5087182
8299442;5087182
8299569;5087182
8299615;5087182
8299653;5087182
8310267;8165336
8310277;8180712
8296529;7432680
8311432;5497966
8315212;8098556
8315252;8315288
8322236;9779215
8322325;4120906
8322449;7726794
8315268;8315288
8331417;8013900
8331427;7422094
8331436;8223383
8335056;3413434
8335159;8142115
8335183;7835844
8336160;9562440
8336350;4929207
8336377;9779215
8336382;5497966
8336387;5497966
8336392;5497966
8336399;6435567
8336404;5497966
8336411;5497966
8336184;5087182
8344047;5497966
8351569;6435567
8344591;4141980
8351625;7796510
8344907;5087182
8344922;5087182
8345026;5087182
8345058;5087182
8345085;5087182
8351534;8064499
8359770;4929207
8360118;5497966
8359627;5087182
8359764;5087182
8360298;5087182
8360350;5087182
8360376;5087182
8360421;5087182
8360508;5087182
8364549;8181305
8359634;7562147
8365287;7883996
8365955;6989398
8359509;8323760
8371011;5497966
8379075;8098544
8379107;7970452
8379115;8379121
8378814;7283800
8379055;6634536
8398214;7766572
8397238;8179024
8387581;5497966
8387586;5497966
8387707;7959554
8387765;5497966
8388682;8357706
8402717;8162194
8402744;9779215
8402760;9779215
8412613;7970452
8411332;2210689
8411373;8385481
8411529;2210689
8382555;7738773
8397499;8161250
8397521;8154679
8386437;8322276
8421444;9779215
8430864;8430864
8431152;7874814
8431206;8311555
8432020;7819155
8425253;5901895
8425384;7766633
8258988;7075452
8448725;8308079
8421402;4929207
8438502;7644997
8447883;5497966
8447887;5497966
8447895;5497966
8449173;9779215
8447891;5497966
8448118;8174992
8441394;8064495
8435378;7791572
8452258;9779215
8452272;8162194
8457543;9779215
8463178;8162194
8457571;8457587
8461499;8091307
8461616;8242548
8359389;7562147
8463138;7874067
8463186;7028930
8463352;6559225
8464820;8175905
8455595;8159932
8455759;8452320
8473648;8175905
8471298;9779215
8472140;5497966
8472145;9779215
8481101;6937712
8471286;8280186
8473662;7970452
8471248;8415246
8480861;8415246
8499055;5901895
8232412;7983044
8490173;8162194
8490211;7970460
8490235;6991731
8488224;7981650
8491266;8145411
8489230;8403272
8487371;7806613
8487373;8360150
8506583;8506583
8464708;7837498
8472193;8308079
8503244;5497966
8503249;5497966
8503275;9779215
8513191;8246254
8509489;7112408
8505484;7131594
8505583;8452293
8505601;8199502
8508119;7965524
8505573;8324187
8505581;8064471
8487050;7562147
8490159;8218336
8485697;8313305
8481035;8232845
8516073;6277701
8507896;8271891
8508046;8220925
8516536;8359680
